Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-extra-large-jadeite-jade-bangle-from-burma-size-64-mm,VINTAGE Extra Large Jadeite Jade Bangle from Burma Size 64 mm,"<p>Vintage jadeite jade bangle from<br>Burma Certified. <br>Originated in Burma, we purchased these in Saudi Arabia gold market, well made jade. Never worn or used.</p>
<p>Jadeite jade bangle bracelet. Guaranteed natural color.  <br>Guaranteed natural color. No treatment and enhancement.</p>
<p>The dark green lines are just natural color lines and not cracks or stone lines.</p>
<p>Please look at the pictures for details.</p>
<p><br>1) Size of the bangle: inner diameter 64 mm bangle. </p>
<p>If you don’t see your size please message us, we will most likely have what you are looking for. <br>All of our jade bangles were purchased from the Middle East Souk gold market, originated from Burma.</p>
<p>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benwevolence and generosity<br>* Helps wearer increases wisdom and intuition</p>
<p>100% natural jadeite jade bangle bracelet.</p>
<p>There are no cracks or stone lines, texture is smooth and fine. There are some darker green lines on the bangles but not structural defects or lines. We will highlight flaws such as cracks or hairlines in the listing item description, otherwise.</p>",JazzyJewelbyAmina,,Jade,"Burma jade, coming soon, grade a jade, jade bangle, jade green bangle, jade jewelry, jade vintage, jadeite jade, vintage jade, vintage jade bangle, vintage jade bangles",false,Title,Default Title,,,,,"",11.33980925,shopify,deny,manual,65.00,99.00,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_fa42df7c-6903-42ce-b336-d4f2d56570ad.jpg?v=1619494385,1,,false,,,,,,,,,,,,,,,,,oz,,32.78,archived
vintage-extra-large-jadeite-jade-bangle-from-burma-size-64-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_6f3e88d1-2978-4dd8-b0a1-8cd34e98f6f7.jpg?v=1619494386,2,,,,,,,,,,,,,,,,,,,,,,
vintage-extra-large-jadeite-jade-bangle-from-burma-size-64-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_a6265d33-323a-4a53-b755-cb6d948b1697.jpg?v=1619494387,3,,,,,,,,,,,,,,,,,,,,,,
vintage-extra-large-jadeite-jade-bangle-from-burma-size-64-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_f2d61c0f-3989-4cea-a22f-338dcdc5360c.jpg?v=1619494388,4,,,,,,,,,,,,,,,,,,,,,,
vintage-extra-large-jadeite-jade-bangle-from-burma-size-64-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image.png?v=1619494395,5,,,,,,,,,,,,,,,,,,,,,,
vintage-extra-large-jadeite-jade-bangle-from-burma-size-63-mm,VINTAGE Extra Large Jadeite Jade Bangle from Burma - Size 63 mm,"<meta charset=""UTF-8"">
<div>Vintage jadeite jade bangle from</div>
<div><span>Burma Certified. <br>Originated in Burma, we purchased these in Saudi Arabia gold market, well made jade. Never worn or used. <br><br>Jadeite jade bangle bracelet with bright green color. Guaranteed natural color.  <br>Jadeite jade bangle bracelet in light and dark green color. Guaranteed natural color. No treatment and enhancement. <br><br>The dark green lines are just natural color lines and not cracks or stone lines. <br><br>Please look at the pictures for details.<br><br><br>1) Size of the bangle: inner diameter 63 mm</span></div>
<div>Wide  15.7</div>
<div>
<div><span>Thick  7.5        </span></div>
</div>
<div><span><br><br>If you don’t see your size please message us, we will most likely have what you are looking for. <br>All of our jade bangles were purchased from the Middle East Souk gold market, originated from Burma. <br><br>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benwevolence and generosity<br>* Helps wearer increases wisdom and intuition<br><br>100% natural jadeite jade bangle bracelet. <br><br>There are no cracks or stone lines, texture is smooth and fine. There are some darker green lines on the bangles but not structural defects or lines. We will highlight flaws such as cracks or hairlines in the listing item description, otherwise.</span></div>",JazzyJewelbyAmina,,Jade Bangle,"Burma jade, coming soon, grade a jade, jade bangle, jade jewelry",false,Title,Default Title,,,,,"",11.33980925,shopify,deny,manual,65.00,95.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_e87fbb04-110a-4b81-85e5-028c47f66161.jpg?v=1619495562,1,,false,,,,,,,,,,,,,,,,,oz,,32.78,archived
vintage-extra-large-jadeite-jade-bangle-from-burma-size-63-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_32918783-b2a2-47fb-a51f-d3f5dce4d66f.jpg?v=1619495563,2,,,,,,,,,,,,,,,,,,,,,,
vintage-extra-large-jadeite-jade-bangle-from-burma-size-63-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_b36bb319-c930-475a-a34a-87eb8a8720e2.jpg?v=1619495564,3,,,,,,,,,,,,,,,,,,,,,,
vintage-extra-large-jadeite-jade-bangle-from-burma-size-63-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_f0057b20-17c4-4c2d-8dd2-b6aef82b9937.jpg?v=1619495565,4,,,,,,,,,,,,,,,,,,,,,,
vintage-extra-large-jadeite-jade-bangle-from-burma-size-63-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_ba631cd9-3017-48cf-9ef9-aaf1dd441834.png?v=1619495570,5,,,,,,,,,,,,,,,,,,,,,,
vintage-jade-green-buddha-w-14k-solid-gold-lining-and-bail,VINTAGE Jade Green Buddha w/ 14k Solid Gold Lining and Bail,"<p>VINTAGE Well made grade A jade piece</p>
<p>Green jade jadeite stone buddha pendant<br> yellow gold bail along with 14k yellow gold lining around the Buddha </p>
<p> </p>
<p> </p>
<p>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benevolence and generosity<br>* Helps wearer increases wisdom and intuition</p>
<p><br>All of our jade pieces were purchased from the Middle East Souk gold market, originated from Burma.</p>
<p> </p>
<p> </p>
<p> </p>
<p>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</p>",JazzyJewelbyAmina,,,"",false,Title,Default Title,,,,,"",11.33980925,shopify,deny,manual,225.00,300.00,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_08d7c487-e3b0-4067-a380-880d03ce3191.jpg?v=1619505254,1,,false,,,,,,,,,,,,,,,,,oz,,119.08,archived
vintage-jade-green-buddha-w-14k-solid-gold-lining-and-bail,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_ce8a5208-7f63-419d-aef7-8318a26f0ba0.jpg?v=1619505256,2,,,,,,,,,,,,,,,,,,,,,,
vintage-jade-green-buddha-w-14k-solid-gold-lining-and-bail,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7dba4f4b-9d13-4a8d-a882-de37e998dcec.jpg?v=1619505256,3,,,,,,,,,,,,,,,,,,,,,,
vintage-jade-green-buddha-w-14k-solid-gold-lining-and-bail,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_a10b299b-100a-479c-8c5b-cb47ec31371a.jpg?v=1619505257,4,,,,,,,,,,,,,,,,,,,,,,
vintage-jade-green-buddha-w-14k-solid-gold-lining-and-bail,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_c0d5cad0-eb0b-4880-a192-db6229078a4b.jpg?v=1619505258,5,,,,,,,,,,,,,,,,,,,,,,
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,VINTAGE All Natural Jade Happy Buddha Pendant 14k Solid Gold Bail - Fine Piece!,"<p>VINTAGE Beatiful Jadeite Jade Buddha Grade A  jade</p>
<p>Natural Green Jade &amp; 14k Gold Buddha Necklace Pendant (chain not included) </p>
<meta charset=""UTF-8"">
<p>Size 27mm x 38mm</p>
<p>Thickness 6mm</p>
<p>Total weight 8.82 grams approx</p>
<p>Fit up to 4mm chain</p>
<p>Happy Buddha is the symbol of happiness!</p>
<p>Very good workmanship</p>
<p>This one has a beautiful Light to Medium Green Jade color </p>
<p>color undyed, 100% Natural A Lavender Jade</p>
<p>Most of our jade pieces were purchased from the Arab Souk gold market, originated from Burma, unless noted otherwise.</p>
<p>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benevolence and generosity<br>* Helps wearer increases wisdom and intuition</p>
<p> </p>
<p> </p>
<p><br>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</p>",JazzyJewelbyAmina,,jade jewelry,"Buddha pendant, Burma jade, grade a jade, jade Buddha, jade Buddha pendant, jade vintage pendant, vintage jade",false,Title,Default Title,,,,,"",113.3980925,shopify,deny,manual,200.00,225.00,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_a7dff603-661d-466a-8d36-3a0f0dab8bb9.jpg?v=1619654467,1,,false,,,,,,,,,,,,,,,,,oz,,100.29,archived
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_eae39cbb-0dd2-4e9c-af63-31cda08519dd.jpg?v=1619654469,2,,,,,,,,,,,,,,,,,,,,,,
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_da5d6a46-d8a1-44f7-9237-674457274036.jpg?v=1619654471,3,,,,,,,,,,,,,,,,,,,,,,
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_20696064-50ec-478d-9aec-4872bd0cc648.jpg?v=1619654472,4,,,,,,,,,,,,,,,,,,,,,,
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_e1224417-46f0-4163-9371-f88abe93f4af.jpg?v=1619654473,5,,,,,,,,,,,,,,,,,,,,,,
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_4b7847cb-9c7b-49e8-95c4-5bf9cfd58dbe.jpg?v=1619654475,6,,,,,,,,,,,,,,,,,,,,,,
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_4ed9ed36-d14d-44dd-afe5-79ec60620f93.jpg?v=1619654476,7,,,,,,,,,,,,,,,,,,,,,,
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_af2dc7e0-e2ee-475d-bc6f-9cf3caa8dcda.jpg?v=1619654477,8,,,,,,,,,,,,,,,,,,,,,,
vintage-all-natural-jade-happy-buddha-pendant-14k-solid-gold-bail-fine-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_378e5d1e-304b-42d2-9dea-2ba17649a355.jpg?v=1619654478,9,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-fish-pendant-sterling-silver-bail-from-burma,VINTAGE Jadeite Green Jade Fish Pendant Sterling Silver Bail from Burma,"<p>Beautiful Jadeite jade Ruyi pendant w/ Sterling silver bail to hold the chain. <br>Beautiful Vintage Sterling silver Green Jade Pendant.<br>Jadeite is believed to bring positive energy, calmness, and balance to one’s body and mind. High quality jadeite jewelry are true heirloom pieces. It is very hard in the US to source high quality Jadeite at affordable price point. Big name designers have started to make designs using this special material. We are bringing you top quality all natural Jadeite in precious metal at a fraction of what name brand companies would charge.<br> </p>
<meta charset=""UTF-8"">
<p><span>This is a NATURAL GREEN JADE Carved FENG SHUI LUCKY FISH Pendant. Additionally, this jade pendant is excellent translucency when held it under a light source. A 925 Sterling Silver Bail Bale is attched for your necklace.</span></p>
<p><span size=""3"" style=""font-size: medium;"">The size of this pendant is approximately 43mm high x 17mm width x 6.5mm thick!!! </span></p>
<p><span size=""3"" style=""font-size: medium;"">NOTE: The picture is showed with light reflection. This pendant is green jade.</span></p>
<p><br>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</p>",JazzyJewelbyAmina,,,"Asian jewelry, grade a jade, jade fish Sterling silver, jade green fish pendant, jade jewelry, jade vintage, jade vintage pendant, jadeite jade, vintage jade, vintage jade jewelry",true,Title,Default Title,,,,,"",113.3980925,shopify,deny,manual,59.00,0.00,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7fc019d2-1c31-4c5e-8346-335be475210a.jpg?v=1620110235,1,,false,,,,,,,,,,,,,,,,,oz,,31.01,active
vintage-jadeite-green-jade-fish-pendant-sterling-silver-bail-from-burma,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_03b14499-e500-4178-a377-454521be8fce.jpg?v=1620110237,2,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-fish-pendant-sterling-silver-bail-from-burma,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_1cababda-5904-4dde-9344-2a9c4270f3e4.jpg?v=1620110237,3,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-fish-pendant-sterling-silver-bail-from-burma,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_cd3a9821-9923-4d00-9134-a01124d65dd4.jpg?v=1620110238,4,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-fish-pendant-sterling-silver-bail-from-burma,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_d37956c0-2901-4204-a770-23941afb1076.jpg?v=1620110239,5,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-buddha-ring-sterling-silver-nf-size-8,VINTAGE Jadeite Green Jade Buddha Ring - Sterling Silver NF Size 8,"<p>Gorgeous Vintage owned nephrite Jade ring in Sterling silver, jade stone setting. <br>Has a micro Ruby stone on the head of this beautiful Buddha.</p>
<p><br>Size-8. <br>Beautiful Buddha face on Sterling silver “NF”setting (nickel free).</p>
<p>Beautiful Burmese Green Jade Sterling Silver Ring<br> <br>This NF Sterling Silver Carved Nephrite Jade Buddha Head Ring measures 7/8” long and 5/8” wide.</p>
<p>It weighs 11.5 grams. It is signed NF 925.</p>
<p>Beautiful condition, never been worn although it is vintage owned.</p>
<p>All of our pieces were purchased brand new in the U.A.E.</p>
<p><br>All stones are in excellent condition. A wonderful statement Ring.</p>",JazzyJewelbyAmina,,,"",false,Title,Default Title,,,,,"",113.3980925,shopify,deny,manual,160.00,235.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_6c5a4941-3fd3-473d-8610-7448c42e4b81.jpg?v=1628742020,1,,false,,,,,,,,,,,,,,,,,oz,,160.00,archived
vintage-jadeite-green-jade-buddha-ring-sterling-silver-nf-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_61261ec5-bc79-4525-a96d-bbba611ea7c2.jpg?v=1628742021,2,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-buddha-ring-sterling-silver-nf-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_0e744222-9d70-4386-914e-54cb4b321acc.jpg?v=1628742022,3,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-buddha-ring-sterling-silver-nf-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_3365ef86-2637-4f2c-8253-cf10560bc12d.jpg?v=1628742022,4,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-buddha-ring-sterling-silver-nf-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_bc4411cd-3f88-4581-ab6e-14a405ea31f5.jpg?v=1628742023,5,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-buddha-ring-sterling-silver-nf-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_0af0884a-955c-4b60-95cd-37b26cb8e90f.jpg?v=1628742023,6,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-buddha-ring-sterling-silver-nf-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_07f4dac8-4f85-44c5-84fa-83fa570e9337.jpg?v=1628742024,7,,,,,,,,,,,,,,,,,,,,,,
handmade-mala-beaded-bracelet-amazonite-10-mm,Handmade Mala Beaded Bracelet - Amazonite 10 mm,"Beautiful grade AAA Mala beads, handmade beaded bracelet. <br><br><br>100% AAA Natural Genuine Authentic Green Amazonite Beads. <br><br>New with tags. Stretchy cord bracelet 7.5” inches 10mm healing gemstone beads.",JazzyJewelbyAmina,,Jewelry,"amazonite, beaded bracelet, handmade bracelet, Mala bracelet, Mala yoga bracelet, yoga bracelet, yoga Mala",true,Title,Default Title,,,,,SKU_843765683,85.048569375,shopify,continue,manual,18.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2429400170_42t0.jpg?v=1636128073,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2429400170_42t0.jpg?v=1636128073,oz,,,active
handmade-mala-beaded-bracelet-amazonite-10-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2477027477_88p3.jpg?v=1636128073,2,,,,,,,,,,,,,,,,,,,,,,
handmade-mala-beaded-bracelet-amazonite-10-mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2477027497_mri2.jpg?v=1636128073,3,,,,,,,,,,,,,,,,,,,,,,
vintage-14k-solid-gold-bail-jadeite-jade-carved-dragon-pendant-rare-piece,VINTAGE 14k Solid Gold Bail Jadeite Jade Carved Dragon Pendant *Rare Piece*,"Vintage owned, brand new never worn or used. <br>Large vintage white jade pendant with carved dragon on 14k yellow gold bale. The gold did not have stamp on, but was tested 14k.<br><br>Weighs 14 grams. <br>2.25” tall. <br><br><br>Most of our jade pieces were purchased from the Middle East Souk gold market, originated from Burma, unless noted otherwise. <br><br>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benevolence and generosity<br>* Helps wearer increases wisdom and intuition<br><br><br>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.",JazzyJewelbyAmina,,Jewelry,"Asian jade, Asian jewelry, Burmese jade, dragon pendant, Jade, jade dragon, jade dragon jewelry, jade dragon pendant, jade vintage, vintage Jade, vintage jade pendant, vintage Jadeite Jade, Vintage jewelry",true,Title,Default Title,,,,,SKU_923146753,56.69904625,shopify,deny,manual,120.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2729488030_70ww.jpg?v=1636128294,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2729488030_70ww.jpg?v=1636128294,oz,,,active
vintage-14k-solid-gold-bail-jadeite-jade-carved-dragon-pendant-rare-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2729488034_ntka.jpg?v=1636128294,2,,,,,,,,,,,,,,,,,,,,,,
vintage-14k-solid-gold-bail-jadeite-jade-carved-dragon-pendant-rare-piece,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2777186879_s1pm.jpg?v=1636128294,3,,,,,,,,,,,,,,,,,,,,,,
beautiful-adjustable-bracelet-in-silver-w-ivory-mother-of-pearl,Beautiful Adjustable Bracelet in Silver w/ Ivory Mother of Pearl,"Beautiful rhodium mother of Pearl bracelet, comes w/ Jewelry Bag Pouch included<br><br>Brand new on Kendra Scott card<br><br>DETAILS<br><br>Whether you like your bracelets loose or close to the wrist, this beautiful Silver Adjustable Chain Bracelet in Ivory Mother-of-Pearl is a delicate addition to any arm party. This stunning chain bracelet is a perfect go-to for everyday wear and adds a little extra sparkle to your outfit. Wear it alone or stack on more for a trend-forward look - either way, you can’t go wrong with adding the Silver Adjustable Chain Bracelet to your jewelry box.<br><br>Rhodium Plated Over Brass<br><br>Size: 0.38’L x 0.75’W stationary pendant, 9’L circumference<br><br>Adjustable sliding bead closure<br><br>Material: ivory mother-of-pearl<br><br>Material Highlight: Mother-of-Pearl<br><br>Mother-of-Pearl is a genuine shell material produced as the inner layer of a shell, and is also what makes up the outer coating of pearls. It is strong, scratch-resistant, and beautifully iridescent.<br><br>Please note: Due to the one-of-a-kind nature of the medium, exact color patterns may vary slightly from the image shown.",JazzyJewelbyAmina,,Jewelry,"fashion bracelet, mother of Pearl, rhodium bracelet",true,Title,Default Title,,,,,SKU_925028961,113.3980925,shopify,deny,manual,39.99,75.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2783189223_55jk.jpg?v=1636128301,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2783189223_55jk.jpg?v=1636128301,oz,,20.00,active
beautiful-adjustable-bracelet-in-silver-w-ivory-mother-of-pearl,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2783189221_6c6w.jpg?v=1636128301,2,,,,,,,,,,,,,,,,,,,,,,
beautiful-adjustable-bracelet-in-silver-w-ivory-mother-of-pearl,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2735493306_57ey.jpg?v=1636128301,3,,,,,,,,,,,,,,,,,,,,,,
beautiful-multi-color-drusy-gold-tone-ring-size-7,Beautiful Multi-Color Drusy Gold Tone Ring Size 7,"Beautiful Blue Drusy Ring - Gold Tone Condition:  New without tag<br><br> <br><br>DETAILS<br><br>The Elyse Ring in Gold is the definition of awear-anywhere statement. Loved for its unique details, this ring features oursignature oval shape and an open design. Add the finishing touch to any lookwith the Elyse Ring.<br><br> <br><br>• 14k Gold Plated Over Brass<br><br>• Size: 0.63’L x 0.38’L<br> <br> <br><br> <br><br>Material Highlight: Drusy<br><br>Drusy is the natural crystallization on a rocksurface. All of our Drusy is genuine and has a rich sparkling appearance. Ourrange of Drusy colors are achieved by a custom plating process that coats thestone’s surface.",JazzyJewelbyAmina,,Jewelry,"Kendra Scott, Kendra Scott Elyse, Kendra Scott fashion, Kendra Scott ring, multi color drusy",true,Title,Default Title,,,,,SKU_925161156,28.349523125,shopify,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2781227550_ig27.jpg?v=1636128308,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2781227550_ig27.jpg?v=1636128308,oz,,,active
beautiful-multi-color-drusy-gold-tone-ring-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2781227554_n73e.jpg?v=1636128308,2,,,,,,,,,,,,,,,,,,,,,,
beautiful-multi-color-drusy-gold-tone-ring-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2828906001_64af.jpg?v=1636128308,3,,,,,,,,,,,,,,,,,,,,,,
kendra-scott-layne-fringed-ivory-mother-of-pearl-rose-gold-tone-earrings,Kendra Scott Layne Fringed Ivory Mother of Pearl Rose Gold Tone Earrings,One of my favorites of Kendra Scott Layne <br>Pieces. Ivory Mother of pearl earrings fringe style. <br><br>Comes with dust bag <br><br><br>Approx 2 1/4” drop; 1 1/4” width<br>Post back<br>14k-Rose gold tone marbles stone Mother of Pearl<br>By Kendra Scott<br><br><br>New Kendra Scott Layne Earrings. Ivory  mother of pearl set in lustrous marbles stone 21/4” drop. Post backs. Stamped KS. Msrp $140.00.,JazzyJewelbyAmina,,Jewelry,"Kendra Scott, Kendra Scott earring, Kendra Scott fashion, Kendra Scott layne, mother of Pearl",true,Title,Default Title,,,,,SKU_927515755,42.5242846875,shopify,deny,manual,49.99,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2828836953_fnbk.jpg?v=1636128319,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2828836953_fnbk.jpg?v=1636128319,oz,,,active
kendra-scott-layne-fringed-ivory-mother-of-pearl-rose-gold-tone-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2828836949_gyst.jpg?v=1636128319,2,,,,,,,,,,,,,,,,,,,,,,
